"CBO94";"CBO2002";"cbo";"CIUo88";"titulo"
"60020";"620105";"6201-05";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"60040";"620115";"6201-15";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"60050";"630110";"6301-10";"6141";"Taladores y otros trabajadores forestales"
"60090";"141105";"1411-05";"1311";"Gerentes de empresas de agricultura, caza, silvicultura y pesca"
"60090";"141110";"1411-10";"1311";"Gerentes de empresas de agricultura, caza, silvicultura y pesca"
"60090";"141115";"1411-15";"1311";"Gerentes de empresas de agricultura, caza, silvicultura y pesca"
"60090";"141120";"1411-20";"1311";"Gerentes de empresas de agricultura, caza, silvicultura y pesca"
"60090";"613005";"6130-05";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"60110";"620110";"6201-10";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"60120";"620105";"6201-05";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"60130";"620115";"6201-15";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"60140";"630110";"6301-10";"6141";"Taladores y otros trabajadores forestales"
"60190";"141115";"1411-15";"1311";"Gerentes de empresas de agricultura, caza, silvicultura y pesca"
"60190";"613110";"6131-10";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"60190";"620105";"6201-05";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"60190";"620110";"6201-10";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"60190";"622020";"6220-20";"6114";"Agricultores y trabajadores calificados de cultivos mixtos"
"60190";"623015";"6230-15";"6124";"Criadores y trabajadores calificados de la cría de animales domésticos diversos"
"61110";"611005";"6110-05";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"61120";"612005";"6120-05";"6114";"Agricultores y trabajadores calificados de cultivos mixtos"
"61130";"613005";"6130-05";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61190";"612620";"6126-20";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"61215";"612005";"6120-05";"6114";"Agricultores y trabajadores calificados de cultivos mixtos"
"61225";"613010";"6130-10";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61240";"613110";"6131-10";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61250";"613115";"6131-15";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61260";"613305";"6133-05";"6122";"Avicultores y trabajadores calificados de la avicultura"
"61270";"612305";"6123-05";"6113";"Agricultores y trabajadores calificados de huertas, invernaderos, viveros y jardines"
"61275";"612505";"6125-05";"6112";"Agricultores y trabajadores calificados de plantaciones de árboles y arbustos"
"61280";"612405";"6124-05";"6113";"Agricultores y trabajadores calificados de huertas, invernaderos, viveros y jardines"
"61290";"612005";"6120-05";"6114";"Agricultores y trabajadores calificados de cultivos mixtos"
"61290";"613005";"6130-05";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61290";"613010";"6130-10";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61290";"613110";"6131-10";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61290";"613130";"6131-30";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61290";"613205";"6132-05";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61290";"613215";"6132-15";"6121";"Criadores de ganado y otros animales domésticos, productores de leche y sus derivados"
"61290";"620105";"6201-05";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"62105";"621005";"6210-05";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"62120";"622020";"6220-20";"6114";"Agricultores y trabajadores calificados de cultivos mixtos"
"62130";"623015";"6230-15";"6124";"Criadores y trabajadores calificados de la cría de animales domésticos diversos"
"62190";"620115";"6201-15";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"62190";"621005";"6210-05";"6130";"Productores y trabajadores agropecuarios calificados cuya producción se destina al mercado"
"62190";"622020";"6220-20";"6114";"Agricultores y trabajadores calificados de cultivos mixtos"
"62190";"848505";"8485-05";"7411";"Carniceros, pescaderos y afines"
"63120";"622120";"6221-20";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63130";"622105";"6221-05";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63140";"622115";"6221-15";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63150";"622110";"6221-10";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63190";"612120";"6121-20";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63190";"622020";"6220-20";"6114";"Agricultores y trabajadores calificados de cultivos mixtos"
"63190";"622110";"6221-10";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63190";"622120";"6221-20";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63190";"622215";"6222-15";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63220";"622205";"6222-05";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63230";"622210";"6222-10";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63240";"612215";"6122-15";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63250";"622215";"6222-15";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63290";"622020";"6220-20";"6114";"Agricultores y trabajadores calificados de cultivos mixtos"
"63290";"622205";"6222-05";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63290";"622210";"6222-10";"6111";"Agricultores y trabajadores calificados de cultivos extensivos"
"63290";"622740";"6227-40";"6112";"Agricultores y trabajadores calificados de plantaciones de árboles y arbustos"
"63290";"632370";"6323-70";"6141";"Taladores y otros trabajadores forestales"
