"CBO94";"CBO2002";"cbo";"CIUo88";"titulo"
"83385";"721220";"7212-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83390";"721205";"7212-05";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83390";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83390";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83390";"721220";"7212-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83390";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83390";"725020";"7250-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83410";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83415";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83417";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83420";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83425";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83427";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83435";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83437";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83445";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83465";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83480";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83485";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83490";"721225";"7212-25";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83510";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83515";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83520";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83525";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83530";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83535";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83540";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83545";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83550";"721220";"7212-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83555";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83560";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83565";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83590";"721105";"7211-05";"7222";"Herramentistas y afines"
"83590";"721215";"7212-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83590";"722115";"7221-15";"7221";"Herreros y forjadores"
"83620";"721325";"7213-25";"7224";"Pulidores de metales y afiladores de herramientas"
"83630";"721315";"7213-15";"7224";"Pulidores de metales y afiladores de herramientas"
"83640";"721310";"7213-10";"7224";"Pulidores de metales y afiladores de herramientas"
"83650";"721320";"7213-20";"7224";"Pulidores de metales y afiladores de herramientas"
"83660";"721305";"7213-05";"7224";"Pulidores de metales y afiladores de herramientas"
"83690";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"83690";"721305";"7213-05";"7224";"Pulidores de metales y afiladores de herramientas"
"83690";"721315";"7213-15";"7224";"Pulidores de metales y afiladores de herramientas"
"83690";"721320";"7213-20";"7224";"Pulidores de metales y afiladores de herramientas"
"83690";"721325";"7213-25";"7224";"Pulidores de metales y afiladores de herramientas"
"83715";"721405";"7214-05";"8211";"Operadores de máquinas herramientas"
"83717";"721425";"7214-25";"8211";"Operadores de máquinas herramientas"
"83720";"721430";"7214-30";"8211";"Operadores de máquinas herramientas"
"83727";"721420";"7214-20";"8211";"Operadores de máquinas herramientas"
"83730";"721410";"7214-10";"8211";"Operadores de máquinas herramientas"
"83750";"721415";"7214-15";"8211";"Operadores de máquinas herramientas"
"83760";"721405";"7214-05";"8211";"Operadores de máquinas herramientas"
"83790";"721405";"7214-05";"8211";"Operadores de máquinas herramientas"
"83915";"724440";"7244-40";"7213";"Chapistas y caldereros"
"83980";"821440";"8214-40";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"83990";"724440";"7244-40";"7213";"Chapistas y caldereros"
"83990";"821440";"8214-40";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"84010";"725010";"7250-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"84020";"725015";"7250-15";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"84030";"725020";"7250-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"84090";"725010";"7250-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"84090";"725020";"7250-20";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"84090";"725205";"7252-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84090";"911305";"9113-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84090";"914405";"9144-05";"7231";"Mecánicos y ajustadores de vehículos de motor"
"84110";"725205";"7252-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84113";"725305";"7253-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84115";"725415";"7254-15";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84120";"725405";"7254-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84125";"725410";"7254-10";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84130";"725420";"7254-20";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84135";"725225";"7252-25";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84140";"725315";"7253-15";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84145";"725210";"7252-10";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84150";"725220";"7252-20";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84155";"725215";"7252-15";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84160";"725310";"7253-10";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84165";"725320";"7253-20";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84170";"725105";"7251-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84180";"725705";"7257-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84185";"725605";"7256-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84187";"725610";"7256-10";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84190";"725205";"7252-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84220";"741120";"7411-20";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84225";"741125";"7411-25";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84230";"741105";"7411-05";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84235";"741110";"7411-10";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84240";"741115";"7411-15";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84245";"322505";"3225-05";"3226";"Fisioterapeutas y afines"
"84250";"322410";"3224-10";"3225";"Dentistas auxiliares y ayudantes de odontología"
"84260";"741115";"7411-15";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84270";"741115";"7411-15";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84290";"741105";"7411-05";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84290";"741115";"7411-15";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84320";"914405";"9144-05";"7231";"Mecánicos y ajustadores de vehículos de motor"
"84340";"914415";"9144-15";"7231";"Mecánicos y ajustadores de vehículos de motor"
"84350";"914425";"9144-25";"7231";"Mecánicos y ajustadores de vehículos de motor"
"84360";"914420";"9144-20";"7231";"Mecánicos y ajustadores de vehículos de motor"
"84390";"914405";"9144-05";"7231";"Mecánicos y ajustadores de vehículos de motor"
"84410";"914105";"9141-05";"7232";"Mecánicos y ajustadores de motores de avión"
"84425";"914105";"9141-05";"7232";"Mecánicos y ajustadores de motores de avión"
"84430";"914110";"9141-10";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84440";"914110";"9141-10";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84490";"914105";"9141-05";"7232";"Mecánicos y ajustadores de motores de avión"
"84510";"911305";"9113-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84515";"914305";"9143-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84520";"911120";"9111-20";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84525";"911130";"9111-30";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84530";"911325";"9113-25";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84535";"913110";"9131-10";"7231";"Mecánicos y ajustadores de vehículos de motor"
"84540";"911310";"9113-10";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84545";"911320";"9113-20";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84550";"911315";"9113-15";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84555";"913115";"9131-15";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84560";"913120";"9131-20";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84565";"954305";"9543-05";"7433";"Sastres, modistos y sombrereros"
"84570";"954120";"9541-20";"7241";"Mecánicos y ajustadores electricistas"
"84575";"913105";"9131-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84580";"911205";"9112-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84585";"914305";"9143-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"374305";"3743-05";"3132";"Operadores de equipos de radiodifusión, televisión y telecomunicaciones"
"84590";"721210";"7212-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"84590";"725010";"7250-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"84590";"910105";NA;NA;NA
"84590";"911105";"9111-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"911110";"9111-10";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"911120";"9111-20";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"911205";"9112-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"911305";"9113-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"911310";"9113-10";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"911320";"9113-20";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"911325";"9113-25";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"913105";"9131-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"913120";"9131-20";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84590";"915115";"9151-15";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"84590";"954120";"9541-20";"7241";"Mecánicos y ajustadores electricistas"
"84590";"954305";"9543-05";"7433";"Sastres, modistos y sombrereros"
"84917";"725105";"7251-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84975";"919310";"9193-10";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84977";"919110";"9191-10";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84983";"523115";"5231-15";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84987";"919105";"9191-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84990";"722105";"7221-05";"7221";"Herreros y forjadores"
"84990";"725010";"7250-10";"7223";"Reguladores y reguladores-operadores de máquinas herramientas"
"84990";"725105";"7251-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84990";"725205";"7252-05";"8281";"Montadores de mecanismos y elementos mecánicos de máquinas"
"84990";"911120";"9111-20";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84990";"911305";"9113-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84990";"911320";"9113-20";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84990";"914305";"9143-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84990";"914405";"9144-05";"7231";"Mecánicos y ajustadores de vehículos de motor"
"84990";"919105";"9191-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"84990";"919110";"9191-10";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"85110";"731135";"7311-35";"8282";"Montadores de equipos eléctricos"
"85120";"731130";"7311-30";"8282";"Montadores de equipos eléctricos"
"85130";"731160";"7311-60";"8282";"Montadores de equipos eléctricos"
"85140";"731125";"7311-25";"8282";"Montadores de equipos eléctricos"
"85150";"731115";"7311-15";"8282";"Montadores de equipos eléctricos"
"85160";"731155";"7311-55";"8282";"Montadores de equipos eléctricos"
"85170";"731120";"7311-20";"8282";"Montadores de equipos eléctricos"
"85190";"731135";"7311-35";"8282";"Montadores de equipos eléctricos"
"85190";"731160";"7311-60";"8282";"Montadores de equipos eléctricos"
"85190";"911205";"9112-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"85210";"731150";"7311-50";"8283";"Montadores de equipos electrónicos"
"85220";"731205";"7312-05";"8283";"Montadores de equipos electrónicos"
"85230";"731105";"7311-05";"8283";"Montadores de equipos electrónicos"
"85240";"731110";"7311-10";"8283";"Montadores de equipos electrónicos"
"85250";"731145";"7311-45";"8283";"Montadores de equipos electrónicos"
"85260";"731140";"7311-40";"8283";"Montadores de equipos electrónicos"
"85290";"731150";"7311-50";"8283";"Montadores de equipos electrónicos"
"85290";"731180";"7311-80";"8283";"Montadores de equipos electrónicos"
"85290";"731205";"7312-05";"8283";"Montadores de equipos electrónicos"
"85290";"731320";"7313-20";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85290";"915105";"9151-05";"7311";"Mecánicos y reparadores de instrumentos de precisión"
"85405";"951105";"9511-05";"7241";"Mecánicos y ajustadores electricistas"
"85410";"951105";"9511-05";"7241";"Mecánicos y ajustadores electricistas"
"85415";"951105";"9511-05";"7241";"Mecánicos y ajustadores electricistas"
"85430";"954205";"9542-05";"7241";"Mecánicos y ajustadores electricistas"
"85440";"954125";"9541-25";"7241";"Mecánicos y ajustadores electricistas"
"85490";"731180";"7311-80";"8283";"Montadores de equipos electrónicos"
"85490";"731330";"7313-30";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85490";"914105";"9141-05";"7232";"Mecánicos y ajustadores de motores de avión"
"85490";"951105";"9511-05";"7241";"Mecánicos y ajustadores electricistas"
"85490";"954125";"9541-25";"7241";"Mecánicos y ajustadores electricistas"
"85520";"715610";"7156-10";"7137";"Electricistas de obras y afines"
"85530";"953105";"9531-05";"7137";"Electricistas de obras y afines"
"85535";"953110";"9531-10";"7137";"Electricistas de obras y afines"
"85540";"953115";"9531-15";"7137";"Electricistas de obras y afines"
"85550";"715605";"7156-05";"7137";"Electricistas de obras y afines"
"85590";"715610";"7156-10";"7137";"Electricistas de obras y afines"
"85590";"732125";"7321-25";"7245";"Instaladores y reparadores de líneas eléctricas"
"85590";"951105";"9511-05";"7241";"Mecánicos y ajustadores electricistas"
"85590";"953115";"9531-15";"7137";"Electricistas de obras y afines"
"85640";"731305";"7313-05";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85650";"731320";"7313-20";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85655";"731305";"7313-05";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85660";"731320";"7313-20";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85670";"731305";"7313-05";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85680";"731320";"7313-20";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85685";"731315";"7313-15";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85690";"731150";"7311-50";"8283";"Montadores de equipos electrónicos"
"85690";"731305";"7313-05";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85690";"731315";"7313-15";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85690";"731320";"7313-20";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85690";"732130";"7321-30";"7245";"Instaladores y reparadores de líneas eléctricas"
"85690";"951105";"9511-05";"7241";"Mecánicos y ajustadores electricistas"
"85730";"732125";"7321-25";"7245";"Instaladores y reparadores de líneas eléctricas"
"85740";"732130";"7321-30";"7245";"Instaladores y reparadores de líneas eléctricas"
"85750";"732110";"7321-10";"7245";"Instaladores y reparadores de líneas eléctricas"
"85770";"732115";"7321-15";"7245";"Instaladores y reparadores de líneas eléctricas"
"85780";"732135";"7321-35";"7245";"Instaladores y reparadores de líneas eléctricas"
"85790";"313310";"3133-10";"3114";"Técnicos en electrónica y telecomunicaciones"
"85790";"731320";"7313-20";"7244";"Instaladores y reparadores de telégrafos y teléfonos"
"85790";"732110";"7321-10";"7245";"Instaladores y reparadores de líneas eléctricas"
"85790";"732115";"7321-15";"7245";"Instaladores y reparadores de líneas eléctricas"
"85790";"732130";"7321-30";"7245";"Instaladores y reparadores de líneas eléctricas"
"85790";"732135";"7321-35";"7245";"Instaladores y reparadores de líneas eléctricas"
"85790";"911305";"9113-05";"7233";"Mecánicos y ajustadores de máquinas agrícolas e industriales"
"85930";"731175";"7311-75";"8282";"Montadores de equipos eléctricos"
"85940";"731180";"7311-80";"8283";"Montadores de equipos electrónicos"
"85950";"731165";"7311-65";"8282";"Montadores de equipos eléctricos"
"85960";"731170";"7311-70";"8283";"Montadores de equipos electrónicos"
"85990";"715610";"7156-10";"7137";"Electricistas de obras y afines"
"85990";"731125";"7311-25";"8282";"Montadores de equipos eléctricos"
"85990";"731135";"7311-35";"8282";"Montadores de equipos eléctricos"
"85990";"731150";"7311-50";"8283";"Montadores de equipos electrónicos"
"85990";"731170";"7311-70";"8283";"Montadores de equipos electrónicos"
"85990";"731175";"7311-75";"8282";"Montadores de equipos eléctricos"
"85990";"731180";"7311-80";"8283";"Montadores de equipos electrónicos"
"85990";"951105";"9511-05";"7241";"Mecánicos y ajustadores electricistas"
"86123";"373110";NA;NA;NA
"86125";"373220";"3732-20";"3132";"Operadores de equipos de radiodifusión, televisión y telecomunicaciones"
"86135";"373115";NA;NA;NA
"86140";"373205";NA;NA;NA
"86145";"373205";NA;NA;NA
"86190";"373110";NA;NA;NA
"86190";"373115";NA;NA;NA
"86190";"373205";NA;NA;NA
"86190";"373215";NA;NA;NA
"86190";"391215";"3912-15";"3152";"Inspectores de seguridad y salud y control de calidad"
"86220";"374105";"3741-05";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"86235";"374420";"3744-20";"3132";"Operadores de equipos de radiodifusión, televisión y telecomunicaciones"
"86240";"374305";"3743-05";"3132";"Operadores de equipos de radiodifusión, televisión y telecomunicaciones"
"86260";"374210";"3742-10";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"86290";"261305";"2613-05";"2431";"Archiveros y conservadores de museos"
"87105";"724110";"7241-10";"7136";"Fontaneros e instaladores de tuberías"
"87110";"724115";"7241-15";"7136";"Fontaneros e instaladores de tuberías"
"87120";"724130";"7241-30";"7136";"Fontaneros e instaladores de tuberías"
"87130";"724125";"7241-25";"7136";"Fontaneros e instaladores de tuberías"
"87140";"724120";"7241-20";"7136";"Fontaneros e instaladores de tuberías"
"87150";"724135";"7241-35";"7136";"Fontaneros e instaladores de tuberías"
"87160";"724105";"7241-05";"7136";"Fontaneros e instaladores de tuberías"
"87190";"517110";"5171-10";"5161";"Bomberos"
"87190";"724110";"7241-10";"7136";"Fontaneros e instaladores de tuberías"
"87190";"724115";"7241-15";"7136";"Fontaneros e instaladores de tuberías"
"87190";"724130";"7241-30";"7136";"Fontaneros e instaladores de tuberías"
"87190";"724135";"7241-35";"7136";"Fontaneros e instaladores de tuberías"
"87210";"724315";"7243-15";"7212";"Soldadores y oxicortadores"
"87215";"724320";"7243-20";"7212";"Soldadores y oxicortadores"
"87225";"724325";"7243-25";"7212";"Soldadores y oxicortadores"
"87232";"724315";"7243-15";"7212";"Soldadores y oxicortadores"
"87235";"724315";"7243-15";"7212";"Soldadores y oxicortadores"
"87245";"724305";"7243-05";"7212";"Soldadores y oxicortadores"
"87247";"724315";"7243-15";"7212";"Soldadores y oxicortadores"
"87250";"724310";"7243-10";"7212";"Soldadores y oxicortadores"
"87255";"724310";"7243-10";"7212";"Soldadores y oxicortadores"
"87290";"720140";"7201-40";"7222";"Herramentistas y afines"
"87290";"724310";"7243-10";"7212";"Soldadores y oxicortadores"
"87290";"724315";"7243-15";"7212";"Soldadores y oxicortadores"
"87290";"724320";"7243-20";"7212";"Soldadores y oxicortadores"
"87310";"724415";"7244-15";"7213";"Chapistas y caldereros"
"87320";"724225";"7242-25";"7214";"Montadores de estructuras metálicas"
"87325";"724515";"7245-15";"8282";"Montadores de equipos eléctricos"
"87330";"724405";"7244-05";"7213";"Chapistas y caldereros"
"87335";"724510";"7245-10";"8282";"Montadores de equipos eléctricos"
"87340";"724435";"7244-35";"7213";"Chapistas y caldereros"
"87350";"724410";"7244-10";"7213";"Chapistas y caldereros"
"87355";"724505";"7245-05";"8282";"Montadores de equipos eléctricos"
"87360";"766145";"7661-45";"7341";"Cajistas, tipógrafos y afines"
"87370";"724420";"7244-20";"7213";"Chapistas y caldereros"
"87380";"724430";"7244-30";"7213";"Chapistas y caldereros"
"87385";"724425";"7244-25";"7213";"Chapistas y caldereros"
"87390";"721405";"7214-05";"8211";"Operadores de máquinas herramientas"
"87390";"724205";"7242-05";"7214";"Montadores de estructuras metálicas"
"87390";"724410";"7244-10";"7213";"Chapistas y caldereros"
"87390";"724415";"7244-15";"7213";"Chapistas y caldereros"
"87390";"724420";"7244-20";"7213";"Chapistas y caldereros"
"87390";"724430";"7244-30";"7213";"Chapistas y caldereros"
"87390";"724435";"7244-35";"7213";"Chapistas y caldereros"
"87390";"724440";"7244-40";"7213";"Chapistas y caldereros"
"87390";"724510";"7245-10";"8282";"Montadores de equipos eléctricos"
"87390";"724515";"7245-15";"8282";"Montadores de equipos eléctricos"
"87390";"821405";"8214-05";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"87390";"821440";"8214-40";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"87390";"862120";"8621-20";"8162";"Operadores de máquinas de vapor y calderas"
"87420";"724225";"7242-25";"7214";"Montadores de estructuras metálicas"
"87430";"724220";"7242-20";"7214";"Montadores de estructuras metálicas"
"87440";"724205";"7242-05";"7214";"Montadores de estructuras metálicas"
"87450";"724210";"7242-10";"7214";"Montadores de estructuras metálicas"
"87460";"724230";"7242-30";"7214";"Montadores de estructuras metálicas"
"87465";"724215";"7242-15";"7214";"Montadores de estructuras metálicas"
"87470";"724215";"7242-15";"7214";"Montadores de estructuras metálicas"
"87490";"715140";"7151-40";"8332";"Operadores de máquinas de movimiento de tierras y afines"
"87490";"720145";"7201-45";"7222";"Herramentistas y afines"
"87490";"724205";"7242-05";"7214";"Montadores de estructuras metálicas"
"87490";"724215";"7242-15";"7214";"Montadores de estructuras metálicas"
"87490";"724220";"7242-20";"7214";"Montadores de estructuras metálicas"
"87490";"724230";"7242-30";"7214";"Montadores de estructuras metálicas"
"88010";"751010";"7510-10";"7313";"Joyeros, orfebres y plateros"
"88020";"751015";"7510-15";"7313";"Joyeros, orfebres y plateros"
"88030";"751020";"7510-20";"7313";"Joyeros, orfebres y plateros"
"88040";"751005";"7510-05";"7313";"Joyeros, orfebres y plateros"
"88050";"751125";"7511-25";"7313";"Joyeros, orfebres y plateros"
"88060";"751105";"7511-05";"7313";"Joyeros, orfebres y plateros"
"88070";"751120";"7511-20";"7313";"Joyeros, orfebres y plateros"
"88080";"751115";"7511-15";"7313";"Joyeros, orfebres y plateros"
"88090";"723215";"7232-15";"8223";"Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales"
"88090";"751010";"7510-10";"7313";"Joyeros, orfebres y plateros"
"88090";"751020";"7510-20";"7313";"Joyeros, orfebres y plateros"
"88090";"751125";"7511-25";"7313";"Joyeros, orfebres y plateros"
"88090";"823230";"8232-30";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89020";"752115";"7521-15";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89025";"752115";"7521-15";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89030";"823240";"8232-40";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89040";"752110";"7521-10";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89045";"823250";"8232-50";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89050";"752110";"7521-10";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89060";"823250";"8232-50";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89070";"823245";"8232-45";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89080";"752120";"7521-20";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89090";"752110";"7521-10";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89090";"752115";"7521-15";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89090";"752230";"7522-30";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89090";"784205";"7842-05";"9321";"Peones de montaje"
"89090";"823210";"8232-10";"8139";"Operadores de instalaciones de vidriería, cerámica y afines, no clasificados bajo otros epígrafes"
"89090";"823215";"8232-15";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89090";"823245";"8232-45";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89090";"823250";"8232-50";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89148";"752230";"7522-30";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89152";"823235";"8232-35";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89156";"752210";"7522-10";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89160";"752235";"7522-35";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89164";"752230";"7522-30";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89168";"752230";"7522-30";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89190";"711105";"7111-05";"7111";"Mineros y canteros"
"89190";"722325";"7223-25";"7211";"Moldeadores y macheros"
"89190";"752230";"7522-30";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"89190";"823215";"8232-15";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
"89190";"823235";"8232-35";"8131";"Operadores de homos de vidriería y cerámica y operadores de máquinas afines"
