ano,cbo2002,empregados,renda_sm
2013,421305,25116,40234.23
2013,421310,85437,147755.19
2013,421315,1256,2102.16
2013,422105,542621,818347.67
2013,422110,105408,154979.23
2013,422115,2523,5130.37
2013,422120,40361,69443.54
2013,422125,2646,3822.04
2013,422205,60473,106050
2013,422210,57672,69486.44
2013,422215,16110,26683.79
2013,422220,4606,13548.75
2013,422305,66608,96782.51
2013,422310,176993,230420.97
2013,422315,174963,245660.41
2013,422320,25509,41575.82
2013,423105,10832,19446.35
2013,423110,332,551.84
2013,424105,7719,12442.25
2013,424110,1432,2740.17
2013,424115,2284,4119.23
2013,424120,1403,3235.66
2013,424125,2141,4920.57
2013,510105,8764,36114.32
2013,510110,6970,22731.45
2013,510115,3721,9462.22
2013,510120,1805,5384.97
2013,510130,5730,12417.56
2013,510135,8009,20945.05
2013,510205,4034,9540.76
2013,510305,1044,3650.88
2013,510310,19757,72847.1
2013,511105,12126,76730.32
2013,511110,3011,5065.4
2013,511115,2645,10603.51
2013,511205,25609,64739.18
2013,511210,23623,46766.92
2013,511215,160095,251759.36
2013,511220,4483,6620.89
2013,511405,1315,2517.08
2013,513105,1430,2451.54
2013,513110,815,1592.76
2013,513115,8680,18117.21
2013,513205,590732,871237.29
2013,513210,5733,7725.21
2013,513215,18899,31822.13
2013,513220,13390,20484.98
2013,513225,3263,12867.1
2013,513305,1240,1776.09
2013,513310,787,1815.28
2013,513315,93328,128118.69
2013,513320,1587,3496.17
2013,513325,194,396.38
2013,513405,186574,285866.12
2013,513410,2845,4838.83
2013,513415,22780,32978.66
2013,513420,28511,41569.43
2013,513425,162444,223909.56
2013,513430,25643,38659.41
2013,513435,388816,503837.06
2013,513440,582,834.48
2013,513505,173548,228615.79
2013,513605,7721,11496.88
2013,513610,8596,13950.3
2013,513615,4044,7812.45
2013,514105,15199,24307.22
2013,514110,43328,77052.21
2013,514115,1659,2293.21
2013,514120,294415,456215.19
2013,514205,79385,132730.36
2013,514215,166126,233625.64
2013,514225,677378,1002776.2
2013,514230,9612,13679.55
2013,514305,9237,13787.65
2013,514310,83391,130054.06
2013,514315,4152,6521.15
2013,514320,1164982,1472674.46
2013,514325,336205,496486.14
2013,514330,2269,3482.85
2013,515105,245813,385743.63
2013,515110,32227,58345.26
2013,515115,524,933.5
2013,515120,39005,144337.4
2013,515125,197,375.4
2013,515130,34,101.33
2013,515135,4048,8326.94
2013,515205,4085,8533.99
2013,515210,20630,37952.29
2013,515215,44305,83600.33
2013,515220,2241,4612.84
2013,515225,28258,46458.49
2013,515305,14924,33661.43
2013,515310,4649,12333.45
2013,515315,1177,1846.87
2013,515320,5645,8579.94
2013,515325,2137,3831.09
2013,516105,884,1761.93
2013,516110,37154,50913.89
2013,516120,26011,32027.8
2013,516125,1275,2658.62
2013,516130,373,1550.96
2013,516140,677,1006.4
2013,516205,20386,36645.37
2013,516210,19890,28456.07
2013,516215,6991,11351.55
2013,516220,2327,4091.46
2013,516305,20376,28508.23
2013,516310,10822,16859.4
2013,516315,1101,1731.98
2013,516320,3681,4719.07
2013,516325,8586,11237.07
2013,516330,1583,3379.76
2013,516335,3173,4938.5
2013,516340,2718,3752.29
2013,516345,40493,55641.94
2013,516405,2675,3602
2013,516410,569,754.48
2013,516415,6330,8190.94
2013,516505,9598,20547.02
2013,516605,122,236.75
2013,516610,5340,9571.28
2013,516705,1215,7431.64
2013,516710,7,10.94
2013,516805,53,150.09
2013,516810,58,206.11
2013,517105,1710,3939.52
2013,517110,19526,56732.02
2013,517115,5777,11762.22
2013,517205,12399,126820.7
2013,517210,10758,149934.69
2013,517215,67376,216542.93
2013,517220,23327,79321.91
2013,517305,9297,18927.05
2013,517310,68374,257103.18
2013,517315,60031,335944.53
2013,517320,2487,4946.77
2013,517325,1429,3180.62
2013,517330,692383,1581553.12
2013,517335,1249,8238.05
2013,517405,20384,32206.16
2013,517410,527189,949424.87
2013,517415,38177,82238.71
2013,517420,340367,605357.14
2013,519105,5629,6904.82
2013,519110,128076,178073.78
2013,519205,7319,11616.47
2013,519210,3605,4935.27
2013,519215,832,1489.22
2013,519305,3033,6299.97
2013,519310,2138,3112.35
2013,519315,4760,6490.79
2013,519320,7057,10857.76
2013,519805,27,36.24
2013,519905,10349,18690.86
2013,519910,10011,18467.61
2013,519915,249,371.97
2013,519920,858,919.55
2013,519925,14547,21987.74
2013,519930,3285,4459.91
2013,519935,63935,94999.96
2013,519940,27203,44904.24
2013,519945,1335,1737.63
2013,520105,13918,56828.15
2013,520110,106587,538411.04
2013,521105,160761,437862.78
2013,521110,2259637,4068640.6
2013,521115,184870,318033.06
2013,521120,34309,55862.12
2013,521125,426745,577295.56
2013,521130,139916,226289.59
2013,521135,245082,422594.78
2013,523105,6316,10624.69
2013,523110,14873,26002.29
2013,523115,2888,4699.87
2013,524105,40416,119913.91
2013,524205,2262,3438.35
2013,524210,3276,3786.81
2013,524215,4537,9312.46
2013,524305,9983,20164.81
2013,524310,343,401.69
2013,611005,2966,4196.66
2013,612005,6017,8775.36
2013,612105,188,326
2013,612110,337,607.95
2013,612115,38,53.87
2013,612120,196,264.07
2013,612125,90,135.08
2013,612205,24,108.13
2013,612210,435,423.24
2013,612215,9,13.69
2013,612220,19,62.57
2013,612225,3,7.55
2013,612305,253,365.91
2013,612310,186,187.08
2013,612315,98,253.14
2013,612320,109,144.29
2013,612405,138,217.03
2013,612410,30,49.1
2013,612415,20,29.91
2013,612420,250,427.93
2013,612505,356,501.81
2013,612510,796,1364.9
2013,612515,24,29.91
2013,612605,30,43.08
2013,612610,44,53.36
2013,612615,6,8.47
2013,612620,16,16.48
2013,612705,11,15.93
2013,612715,12,18.01
2013,612720,2,4.27
2013,612730,10,19.56
2013,612740,85,167.25
2013,612805,59,90.83
2013,612810,9,11.46
2013,613005,290,439.2
2013,613010,112,179.13
2013,613105,34,47.86
2013,613110,703,1144.02
2013,613115,536,702.85
2013,613120,226,348.37
2013,613125,15,21.77
2013,613130,59,109.41
2013,613205,33,52.77
2013,613210,110,186.5
2013,613215,356,624.19
2013,613305,2950,4084.75
2013,613310,39,63.44
2013,613405,112,138.23
2013,613410,11,19.04
2013,613415,2,3.29
2013,613420,145,190.38
2013,620105,21656,79462.44
2013,620110,8034,24268.48
2013,620115,5772,13531.43
2013,621005,363803,531534.5
2013,622005,13791,18360.17
2013,622010,58667,92784.07
2013,622015,6606,9011.42
2013,622020,135259,212240.63
2013,622105,5372,9446.88
2013,622110,200851,295332.08
2013,622115,5754,10917.07
2013,622120,355,577.08
2013,622205,469,798.9
2013,622210,387,538.59
2013,622215,80,118.8
2013,622305,1671,2286.85
2013,622310,3196,4089.66
2013,622315,3195,4765.77
2013,622320,3522,4575.29
2013,622405,3769,5372.48
2013,622410,1176,1686.16
2013,622415,60,95.93
2013,622420,2593,3551.84
2013,622425,6651,9166.2
2013,622505,55179,78256.08
2013,622510,9928,12596.37
2013,622515,6633,7767.38
2013,622605,5566,5990.89
2013,622610,15845,19503.67
2013,622615,1341,1695.25
2013,622620,967,1059.63
2013,622625,10,23.27
2013,622705,134,203.17
2013,622710,5,8.61
2013,622715,772,1018.62
2013,622720,5184,8297.18
2013,622725,40,76.95
2013,622730,3598,6591.52
2013,622735,16,27.49
2013,622740,3,6.14
2013,622805,413,536.53
2013,622810,255,350.44
2013,623005,1068,2104.48
2013,623010,993,2138.64
2013,623015,25447,39273.58
2013,623020,6465,11516.8
2013,623105,3610,5149.56
2013,623110,86017,122695.76
2013,623115,21654,30521.75
2013,623120,1129,1568.52
2013,623125,3348,5791.48
2013,623205,185,242.62
2013,623210,1017,1511.89
2013,623215,13500,22334.91
2013,623305,27455,39775.36
2013,623310,24421,35109.3
2013,623315,3267,5323.52
2013,623320,76,103.32
2013,623325,454,705.46
2013,623405,195,257.48
2013,623410,523,706.84
2013,623415,35,52.27
2013,623420,154,205
2013,630105,677,2024.11
2013,630110,4540,16635.78
2013,631005,7,11.59
2013,631010,24,34.21
2013,631015,22,46.63
2013,631020,568,859.34
2013,631105,79,112.03
2013,631205,807,1575.24
2013,631210,3107,6000.29
2013,631305,1270,1464.88
2013,631310,8,12.76
2013,631315,5,6.27
2013,631320,40,59.88
2013,631325,1428,1974.26
2013,631330,1,1.15
2013,631335,7,7.11
2013,631405,122,216.42
2013,631410,189,259.05
2013,631415,67,107.75
2013,631420,103,187.8
2013,632005,206,410.19
2013,632010,68,100.47
2013,632015,3366,4832.53
2013,632105,791,1025.97
2013,632110,950,1431.83
2013,632115,1315,2536.88
2013,632120,15915,24815.39
2013,632125,42699,57467.43
2013,632205,3176,5116.49
2013,632210,132,208.59
2013,632215,3863,5542.15
2013,632305,22,34.39
2013,632310,222,1055.46
2013,632315,31,53.23
2013,632320,7,11.13
2013,632325,59,65.41
2013,632330,157,169.22
2013,632335,1,1.42
2013,632340,58,70.45
2013,632345,1,1
2013,632355,8,22.07
2013,632360,2,2.28
2013,632365,17,20.22
2013,632405,82,95.34
2013,632410,1511,1585.42
2013,632415,2,4.5
2013,632420,205,213.03
2013,632505,296,354.46
2013,632510,19,24.01
2013,632515,762,994.44
2013,632520,23,27.61
2013,632525,83,123.5
2013,632605,4678,7048.57
2013,632610,1292,2380.78
2013,632615,8789,12628.22
2013,641005,16154,49648.27
2013,641010,44221,102894.54
2013,641015,139956,316305.45
2013,642005,3038,11495.97
2013,642010,2106,5422.78
2013,642015,10181,23285.31
2013,643005,693,1303.9
2013,643010,765,1774.6
2013,643015,331,817.61
2013,643020,496,1139.81
2013,643025,545,1295.16
2013,710105,1688,9793.56
2013,710110,67,437.52
2013,710115,765,7597.19
2013,710120,4436,34624.59
2013,710125,151,723.01
2013,710205,137526,613121.96
2013,710210,1142,4275.03
2013,710215,2253,11004.73
2013,710220,2071,10704.14
2013,710225,1374,3092.69
2013,711105,3623,8122.41
2013,711110,2067,3884.08
2013,711115,2846,4745.91
2013,711120,2640,7535.72
2013,711125,130,279.03
2013,711130,10272,28715.77
2013,711205,15539,67080.44
2013,711210,12962,31313.58
2013,711215,3021,7185.78
2013,711220,451,1015.21
2013,711225,4708,14078.63
2013,711230,9650,26668.96
2013,711235,772,2404.55
2013,711240,94,269.41
2013,711245,1603,4428.98
2013,711305,952,3307.77
2013,711310,1864,7653.82
2013,711315,3606,48380.81
2013,711320,3655,8326.88
2013,711325,4451,21135.26
2013,711330,1387,11037.46
2013,711405,397,630.96
2013,711410,1358,877.2
2013,712105,2024,4002.31
2013,712110,2019,6284.74
2013,712115,229,720.88
2013,712120,4804,11157.21
2013,712125,317,808.5
2013,712130,561,1632.48
2013,712135,574,1337.21
2013,712205,16089,29837.72
2013,712210,110,219.27
2013,712215,119,208.82
2013,712220,9170,17271.7
2013,712225,1767,4530.95
2013,712230,434,857.29
2013,715105,2766,7080.96
2013,715110,8846,22909.04
2013,715115,41306,129013.91
2013,715120,4128,10764.41
2013,715125,42623,116177.28
2013,715130,16340,55553.12
2013,715135,27125,73838.16
2013,715140,6071,17212.02
2013,715145,10634,26583.67
2013,715205,7659,13952.08
2013,715210,491463,953695.73
2013,715215,755,1452.53
2013,715220,4016,10382.78
2013,715225,397,817.99
2013,715230,47464,92044.22
2013,715305,40221,82351.3
2013,715310,707,1305.32
2013,715315,45635,98837.22
2013,715405,18789,41553.28
2013,715410,6042,19007.96
2013,715415,2996,8535.17
2013,715505,111301,234474.93
2013,715510,3835,7601.26
2013,715515,1164,3010.81
2013,715520,192,393.96
2013,715525,50046,107431.8
2013,715530,853,1722.55
2013,715535,5029,10725.99
2013,715540,2085,4418.46
2013,715545,35099,99205.34
2013,715605,1875,5472.6
2013,715610,30133,71533.15
2013,715615,119034,290764.45
2013,715705,4648,9641.87
2013,715710,950,1746.91
2013,715715,2867,5872.77
2013,715720,1978,5839.15
2013,715725,4453,9868.52
2013,715730,572,1223.98
2013,716105,4278,8417.38
2013,716110,702,1449.77
2013,716205,324,614.62
2013,716210,192,392.18
2013,716215,401,885.04
2013,716220,32,51.26
2013,716305,27312,44568.55
2013,716310,669,1233.46
2013,716315,1128,1988.48
2013,716405,29079,47372.43
2013,716505,767,1413.09
2013,716510,7983,15828.7
2013,716515,1592,3170.38
2013,716520,1165,2265.74
2013,716525,12774,25141.75
2013,716530,388,628.11
2013,716535,466,759.43
2013,716605,882,1867.97
2013,716610,89212,173723.92
2013,716615,2476,5091.43
2013,717005,2415,4497.07
2013,717010,9352,20335.44
2013,717015,3233,4788.99
2013,717020,955505,1388158.59
2013,717025,1550,3636.42
2013,720105,848,4099.72
2013,720110,2450,15940.11
2013,720115,789,6000.12
2013,720120,290,1555.47
2013,720125,2673,15551.02
2013,720130,934,2918.42
2013,720135,3311,17554.57
2013,720140,2844,16708.26
2013,720145,1349,8670.74
2013,720150,3790,23048.63
2013,720155,1808,4769.68
2013,720160,466,2777.69
2013,720205,1004,7824.4
2013,720210,8477,71326.22
2013,720215,8438,59268.77
2013,720220,440,1700.8
2013,721105,30159,150562.2
2013,721110,952,3133.54
2013,721115,2696,8409.99
2013,721205,4226,14129.92
2013,721210,64122,171918.97
2013,721215,165558,531337.4
2013,721220,8880,30321.78
2013,721225,21594,77542.7
2013,721305,178,424.62
2013,721310,533,1084.12
2013,721315,3316,11166.76
2013,721320,1267,2688.7
2013,721325,21376,46075.06
2013,721405,16956,66523.05
2013,721410,7735,32022.94
2013,721415,1378,7751.78
2013,721420,1862,5798.2
2013,721425,3303,11021.63
2013,721430,18720,60133.12
2013,722105,8804,21077.43
2013,722110,503,1437.94
2013,722115,3635,8325.25
2013,722205,14317,32427.45
2013,722210,1413,3393.02
2013,722215,13976,28299.97
2013,722220,1757,3821.13
2013,722225,3285,8064.04
2013,722230,1453,4422
2013,722235,725,1972.27
2013,722305,1759,3582.53
2013,722310,1234,2797.64
2013,722315,4722,10485.26
2013,722320,5697,14325.25
2013,722325,2305,5664.36
2013,722330,3251,6739.84
2013,722405,220,602.16
2013,722410,488,1057.35
2013,722415,7201,23506.84
2013,723105,116,241.27
2013,723110,190,634.13
2013,723115,1140,2294.04
2013,723120,2656,9901.51
2013,723125,2328,6683.22
2013,723205,2061,5361.26
2013,723210,488,1176.27
2013,723215,7790,18313.43
2013,723220,1962,4582.45
2013,723225,1538,3838.97
2013,723230,378,815.59
2013,723235,2207,5718.88
2013,723240,63,136.73
2013,723305,1356,3157.87
2013,723310,11398,23095.3
2013,723315,31095,80145.52
2013,723320,23365,78445.23
2013,723325,1079,2486.89
2013,723330,24925,55274.74
2013,724105,1486,3426.01
2013,724110,81174,206374.72
2013,724115,27828,98109.93
2013,724120,38,200.47
2013,724125,487,1770.59
2013,724130,2445,6412.61
2013,724135,289,839.89
2013,724205,69328,162760.6
2013,724210,4481,12343.68
2013,724215,527,1093.86
2013,724220,25115,45334.94
2013,724225,684,2216.87
2013,724230,715,1113.45
2013,724305,2798,8580.03
2013,724310,3870,10754.82
2013,724315,203309,612696.83
2013,724320,4046,12962.11
2013,724325,13016,41293.18
2013,724405,4073,13415.39
2013,724410,40738,142310.78
2013,724415,9555,18322.03
2013,724420,3516,14212.09
2013,724425,1282,3892.14
2013,724430,2573,14846.21
2013,724435,12381,33208.48
2013,724440,73332,148287.83
2013,724505,3170,7201.2
2013,724510,24113,58356.02
2013,724515,28105,70268.7
2013,724605,193,452.19
2013,724610,932,2167.81
2013,725005,3225,8744.29
2013,725010,39520,100262.27
2013,725015,4261,11038.56
2013,725020,1322,3234.66
2013,725025,578,1176.97
2013,725105,43245,114223.07
2013,725205,45157,134421.58
2013,725210,572,1478.12
2013,725215,447,1059.22
2013,725220,252,657.72
2013,725225,3112,8143.22
2013,725305,1796,4251.58
2013,725310,8015,22699.71
2013,725315,142,376.16
2013,725320,724,2426.37
2013,725405,314,848.48
2013,725410,502,1418.34
2013,725415,3889,12670.16
2013,725420,825,2363.76
2013,725505,50384,203563.14
2013,725510,3741,9994.15
2013,725605,1992,11086.53
2013,725610,69,182.76
2013,725705,14894,34830.39
2013,730105,10822,65497.69
2013,731105,2233,4370.69
2013,731110,13541,25156.51
2013,731115,3475,7778.37
2013,731120,11558,24940.36
2013,731125,6872,18781.39
2013,731130,1845,4372.59
2013,731135,24959,51275.66
2013,731140,927,2007
2013,731145,2208,5338.32
2013,731150,28202,49332.16
2013,731155,3196,7118.48
2013,731160,6754,15425.12
2013,731165,1841,3900.98
2013,731170,4744,12669.72
2013,731175,19251,37014.06
2013,731180,27740,55089.43
2013,731205,3748,6640.09
2013,731305,4437,8562.99
2013,731310,540,1223.87
2013,731315,1833,3979.61
2013,731320,27844,57780.69
2013,731325,5205,10746.65
2013,731330,455,1103.31
2013,732105,30587,104332.17
2013,732110,13468,29774.57
2013,732115,1016,2533.68
2013,732120,35224,127130.9
2013,732125,1465,3436
2013,732130,14858,33648.91
2013,732135,2645,4786.79
2013,740105,1125,6343.87
2013,740110,61,238.86
2013,741105,4347,14041.99
2013,741110,2369,4746.26
2013,741115,1826,4039.8
2013,741120,257,572.14
2013,741125,1242,2557.48
2013,742105,83,146.79
2013,742110,64,133.35
2013,742115,287,567.24
2013,742120,177,323.47
2013,742125,5,6.84
2013,742130,95,252.07
2013,742135,7,12.88
2013,742140,9,19.32
2013,750105,200,635.25
2013,750205,1433,7956.94
2013,751005,455,1064.45
2013,751010,2895,4384.43
2013,751015,326,533.79
2013,751020,515,885.54
2013,751105,164,337.68
2013,751110,414,816.31
2013,751115,188,431.15
2013,751120,743,1882.17
2013,751125,8179,14680.26
2013,751130,44,69.28
2013,752105,964,1536.57
2013,752110,847,1617.76
2013,752115,384,1295.63
2013,752120,34,125.49
2013,752205,1211,2301.16
2013,752210,2870,5933.4
2013,752215,33,52.33
2013,752220,45,92.34
2013,752225,706,1605.62
2013,752230,2257,4580.03
2013,752235,1796,3313.19
2013,752305,38979,67636.22
2013,752310,764,1196.78
2013,752315,305,504.56
2013,752320,711,1788.66
2013,752325,1972,4990.22
2013,752330,1340,2584.08
2013,752405,763,1277.52
2013,752410,632,1317.55
2013,752415,47,69.25
2013,752420,1809,4344.89
2013,752425,267,486.47
2013,752430,497,804.21
2013,760105,3995,11694.87
2013,760110,1505,5171.73
2013,760115,679,2054.97
2013,760120,2649,10237.85
2013,760125,11412,26047.78
2013,760205,210,1008.53
2013,760305,4089,9872.54
2013,760310,11769,26715.04
2013,760405,8412,24912.24
2013,760505,3560,10278.89
2013,760605,5042,25931.9
2013,761005,32767,50929.32
2013,761105,1315,2756.12
2013,761110,196,317.01
2013,761205,3891,7031.35
2013,761210,496,738.21
2013,761215,1804,2925.15
2013,761220,1415,2738.52
2013,761225,2958,4766.96
2013,761230,6687,10515.73
2013,761235,226,462.5
2013,761240,845,1545.66
2013,761245,1612,3015.78
2013,761250,1081,1575.47
2013,761255,177,307.88
2013,761260,1882,3297.86
2013,761303,733,1134.29
2013,761306,459,872.92
2013,761309,9960,20654.31
2013,761312,806,1917.88
2013,761315,789,1386.99
2013,761318,34,54.36
2013,761321,764,1426.66
2013,761324,462,898.88
2013,761327,3905,7436.72
2013,761330,4808,9954.64
2013,761333,1475,2772.41
2013,761336,453,777.99
2013,761339,430,765.88
2013,761342,33,65.41
2013,761345,383,653.76
2013,761348,1502,3325.69
2013,761351,525,884.05
2013,761354,1836,3382.32
2013,761357,2271,4612.04
2013,761360,665,1169.38
2013,761363,718,1529.33
2013,761366,19,30.89
2013,761405,1206,2456.49
2013,761410,11915,20634.12
2013,761415,2136,4622.87
2013,761420,306,690.19
2013,761425,861,1705.89
2013,761430,8285,14078.2
2013,761435,1712,3930.01
2013,761805,464,1096.55
2013,761810,2133,3006.05
2013,761815,20085,29830.24
2013,761820,969,1826.93
2013,762005,9829,15760.98
2013,762105,353,731.14
2013,762110,647,1298.14
2013,762115,260,361.78
2013,762120,502,1088.33
2013,762125,486,937.63
2013,762205,3731,6226.37
2013,762210,1018,2306.78
2013,762215,420,674.43
2013,762220,517,981.51
2013,762305,276,471.32
2013,762310,551,1080.53
2013,762315,1281,2378.83
2013,762320,603,2203.96
2013,762325,2061,3538.11
2013,762330,329,506.33
2013,762335,84,113.4
2013,762340,731,1157.03
2013,762345,1297,1959.07
2013,763005,1677,3455.46
2013,763010,49971,73574.58
2013,763015,15386,20888.21
2013,763020,1935,2752.68
2013,763105,30837,38211.11
2013,763110,22990,39702.07
2013,763115,3541,5647.69
2013,763120,1434,2833.09
2013,763125,45897,57506.47
2013,763205,3560,4825.14
2013,763210,195498,253306.67
2013,763215,143059,190900.12
2013,763305,12645,15344.84
2013,763310,11002,15966.86
2013,763315,1438,2044.54
2013,763320,26191,34245.61
2013,763325,10757,13959.2
2013,764005,92453,114780.59
2013,764105,11842,18570.46
2013,764110,1171,1831.7
2013,764115,42854,55457
2013,764120,6613,9503.4
2013,764205,33728,44714.76
2013,764210,9946,14990.29
2013,764305,23613,34342.67
2013,765005,1561,2123.51
2013,765010,49,78.85
2013,765015,111,177.08
2013,765105,3711,6010.4
2013,765110,1899,3307.84
2013,765205,4266,8093.8
2013,765215,269,370.58
2013,765225,593,1017.6
2013,765230,283,645.03
2013,765235,15880,29272.48
2013,765310,3618,5298.96
2013,765315,2482,3691.99
2013,765405,6832,9573.49
2013,766105,939,2389.93
2013,766115,787,2108.57
2013,766120,11511,32748.29
2013,766125,4953,11910.94
2013,766130,188,575.68
2013,766135,31,78.7
2013,766140,492,1047.03
2013,766145,4939,13106.61
2013,766150,3172,8312.59
2013,766155,2218,7569.61
2013,766205,19823,38595.17
2013,766210,1661,7289.01
2013,766215,18368,60458.37
2013,766220,5272,17195.95
2013,766225,2821,8116.05
2013,766230,3900,8137.88
2013,766235,4978,14440.31
2013,766240,179,404.28
2013,766245,583,1205.96
2013,766250,5440,13658.91
2013,766305,7647,15111.14
2013,766310,6322,17561.03
2013,766315,28600,64319.03
2013,766320,6466,16122.61
2013,766325,1139,2609.27
2013,766405,3238,5988.72
2013,766410,238,480.83
2013,766415,632,1146.12
2013,766420,3133,10712.07
2013,768105,1855,3008.81
2013,768110,787,1461.07
2013,768115,77,104.29
2013,768120,189,339.56
2013,768125,118,156.34
2013,768130,127,209.53
2013,768205,2214,2985.89
2013,768210,455,736.15
2013,768305,1961,2913.01
2013,768310,953,1628.57
2013,768315,815,1137.12
2013,768320,14099,19257.92
2013,768325,822,1131.99
2013,768605,740,1901.35
2013,768610,287,862.98
2013,768615,123,209.38
2013,768620,376,922.76
2013,768625,3264,5715.18
2013,768630,255,447.55
2013,768705,1818,3395.94
2013,768710,496,1202.48
2013,770105,9379,31046.49
2013,770110,2828,11156.76
2013,771105,90179,171584.05
2013,771110,3486,7986.15
2013,771115,497,1087.6
2013,771120,272,530.25
2013,772105,13320,18945.32
2013,772110,2361,3384.54
2013,772115,1678,2633.3
2013,773105,4514,7687
2013,773110,6680,11209.75
2013,773115,3677,5714.5
2013,773120,15985,25765.37
2013,773125,4651,7437.25
2013,773130,1553,2512.39
2013,773205,1214,2789.72
2013,773210,687,1658.72
2013,773215,924,1704.98
2013,773220,592,1105.52
2013,773305,573,1111.37
2013,773310,210,336
2013,773315,584,1654.41
2013,773320,2336,3958.54
2013,773325,15922,30925.87
2013,773330,433,776.66
2013,773335,1348,2376.57
2013,773340,6029,9320.81
2013,773345,1134,2569.96
2013,773350,838,1521.35
2013,773355,2755,7945.17
2013,773405,1879,3177.62
2013,773410,314,533.32
2013,773415,7812,15313.62
2013,773420,338,676.51
2013,773505,1475,3901.31
2013,773510,3157,6720.78
2013,774105,87700,166186.66
2013,775105,464,769.61
2013,775110,1124,1801.14
2013,775115,5935,9935.36
2013,775120,298,565.23
2013,776405,252,318.87
2013,776410,402,649.39
2013,776415,832,1329.16
2013,776420,1472,2088.52
2013,776425,67,125.99
2013,776430,777,975.15
2013,777105,90,164.74
2013,777110,203,601.62
2013,777115,278,876.61
2013,777205,159,296.37
2013,777210,848,1524
2013,780105,7141,22061.03
2013,781105,474,1522.61
2013,781110,676,2273.34
2013,781305,1020,11875.11
2013,781705,1961,12617
2013,782105,3270,7355.24
2013,782110,8241,37915.79
2013,782115,11762,51697.17
2013,782120,2720,8002.68
2013,782125,710,1690.05
2013,782130,13443,39901.28
2013,782135,1056,3600.67
2013,782140,501,1020.96
2013,782145,8090,21161.39
2013,782205,11822,27809.06
2013,782210,849,2450.56
2013,782220,129320,331775.93
2013,782305,284372,681271.14
2013,782310,259680,560879.38
2013,782315,2747,4304.97
2013,782405,105008,276866.03
2013,782410,260336,693810.07
2013,782415,693,1523.42
2013,782505,15997,39322.21
2013,782510,926237,2302875.69
2013,782515,33411,95904.46
2013,782605,1404,10573.94
2013,782610,6407,29629.48
2013,782615,2291,14485.28
2013,782620,466,908.57
2013,782625,2450,9325.08
2013,782630,109,281.34
2013,782705,13669,67814.23
2013,782710,3996,23637.59
2013,782715,7312,34452.57
2013,782720,1240,4523.97
2013,782725,266,612.79
2013,782805,354,589.58
2013,782810,638,1069.22
2013,782815,771,1216
2013,782820,1425,2106.43
2013,783105,3284,5824.45
2013,783110,10554,18562.53
2013,783205,13546,24225.56
2013,783210,141883,215042.3
2013,783215,97378,150495.05
2013,783220,35245,127334
2013,783225,290711,445248.08
2013,783230,63,124.39
2013,784105,213756,285007.88
2013,784110,37689,68320.72
2013,784115,4318,7657.3
2013,784120,12283,26311.93
2013,784125,2956,4909.71
2013,784205,970122,1639049.64
2013,791105,90,115.32
2013,791110,61,87.55
2013,791115,92,122.47
2013,791120,39,49.8
2013,791125,24,27.65
2013,791130,46,63.59
2013,791135,84,119.41
2013,791140,57,95.41
2013,791145,86,119.88
2013,791150,4,4.21
2013,791155,2,2.39
2013,791160,3,5.42
2013,810105,1344,13572.9
2013,810110,6763,43843.15
2013,810205,6789,32554.02
2013,810305,2201,13191.19
2013,811005,7982,65766.42
2013,811010,1964,11484.79
2013,811105,1179,2479.96
2013,811110,8736,25187.31
2013,811115,1008,2408.98
2013,811120,269,611.34
2013,811125,1681,4836.17
2013,811130,4963,13012.76
2013,811205,1327,3649.29
2013,811215,369,2406.54
2013,811305,2172,5680.32
2013,811310,14416,307823.55
2013,811315,414,1063.5
2013,811320,427,988.8
2013,811325,71,151.52
2013,811330,762,1919.55
2013,811335,70,128.27
2013,811405,250,508.74
2013,811410,1113,3723.43
2013,811415,219,633.56
2013,811420,1221,4024.08
2013,811425,3181,11426.01
2013,811430,1174,3211.38
2013,811505,1257,10491.66
2013,811510,662,3892.99
2013,811605,393,1136.16
2013,811610,58,115.42
2013,811615,299,1300.11
2013,811620,590,2311.47
2013,811625,50,146.65
2013,811630,2992,11937.25
2013,811635,155,466.95
2013,811640,19,67.85
2013,811645,119,234.98
2013,811650,83,221.4
2013,811705,2253,5009.22
2013,811710,2651,6541.2
2013,811715,13512,46642.65
2013,811725,102,142.8
2013,811735,363,565.58
2013,811745,8081,18947.49
2013,811750,8375,17174.1
2013,811760,10304,20386.94
2013,811770,41336,86398.63
2013,811775,8909,22447.43
2013,811805,8955,22093.31
2013,811810,1185,2572.75
2013,811815,2533,6271.39
2013,811820,6200,14999.62
2013,812105,1866,2934.61
2013,812110,1101,2523.67
2013,813105,423,1148.4
2013,813110,1372,4084.7
2013,813115,7881,20893.59
2013,813120,3457,14882.55
2013,813125,53739,159851.93
2013,813130,3125,24586.09
2013,818105,8245,22855.22
2013,818110,13793,30625.37
2013,820105,763,5107.47
2013,820110,537,3339.63
2013,820115,521,3397.97
2013,820120,137,414.7
2013,820125,930,6889.85
2013,820205,4323,17979.52
2013,820210,1694,8214.05
2013,821105,2967,7758.61
2013,821110,992,3359.61
2013,821205,10608,25186.92
2013,821210,590,2174.79
2013,821215,5926,14634.47
2013,821220,2963,8589.54
2013,821225,1531,5278.34
2013,821230,533,2318.82
2013,821235,259,650.33
2013,821240,120,381.06
2013,821245,1362,3932.66
2013,821250,143,369.03
2013,821255,389,1230.5
